Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
bin.134	Bacteria	5449	104	58	1	102	1	0	0	0	98.28	0.86	0.00
bin.135	Bacteria	5449	104	58	2	91	11	0	0	0	96.55	7.87	0.00
bin.136	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
bin.137	Bacteria	5449	104	58	45	55	4	0	0	0	58.90	0.63	0.00
bin.138	Bacteria	5449	104	58	41	57	6	0	0	0	55.02	2.51	0.00
bin.139	Bacteria	5449	104	58	93	10	1	0	0	0	14.81	0.86	0.00
bin.14	Bacteria	5449	104	58	10	94	0	0	0	0	85.34	0.00	0.00
bin.140	Bacteria	5449	104	58	17	75	12	0	0	0	89.66	8.54	8.33
bin.141	Bacteria	5449	104	58	51	49	4	0	0	0	48.35	3.76	25.00
bin.142	Bacteria	5449	104	58	59	44	1	0	0	0	37.63	1.72	0.00
bin.143	Bacteria	5449	104	58	37	67	0	0	0	0	53.31	0.00	0.00
bin.144	Bacteria	5449	104	58	23	75	5	1	0	0	69.51	12.07	0.00
bin.145	Bacteria	5449	104	58	40	53	11	0	0	0	80.97	13.79	90.91
bin.146	Bacteria	5449	104	58	78	26	0	0	0	0	39.66	0.00	0.00
bin.147	Bacteria	5449	104	58	50	54	0	0	0	0	81.03	0.00	0.00
bin.148	Bacteria	5449	104	58	14	68	22	0	0	0	85.42	15.96	4.55
bin.149	Bacteria	5449	104	58	10	94	0	0	0	0	82.76	0.00	0.00
bin.15	Bacteria	5449	104	58	10	94	0	0	0	0	84.48	0.00	0.00
bin.150	Bacteria	5449	104	58	1	98	5	0	0	0	98.28	0.78	0.00
bin.151	Bacteria	5449	104	58	64	37	3	0	0	0	42.79	5.17	0.00
bin.152	Bacteria	5449	104	58	14	88	2	0	0	0	92.55	1.72	0.00
bin.153	Bacteria	5449	104	58	24	80	0	0	0	0	83.44	0.00	0.00
bin.154	Bacteria	5449	104	58	59	43	2	0	0	0	51.47	3.45	0.00
bin.155	Bacteria	5449	104	58	22	72	10	0	0	0	83.07	6.88	10.00
bin.156	Bacteria	5449	104	58	46	55	3	0	0	0	35.55	2.04	33.33
bin.157	Bacteria	5449	104	58	17	85	2	0	0	0	75.13	0.31	0.00
bin.158	Bacteria	5449	104	58	96	7	1	0	0	0	11.21	0.86	0.00
bin.159	Bacteria	5449	104	58	6	93	4	1	0	0	90.52	8.10	14.29
bin.16	Bacteria	5449	104	58	55	48	1	0	0	0	51.29	1.72	0.00
bin.160	Bacteria	5449	104	58	17	78	9	0	0	0	80.72	4.55	88.89
bin.161	Bacteria	5449	104	58	35	68	1	0	0	0	65.67	1.72	0.00
bin.162	Bacteria	5449	104	58	0	103	1	0	0	0	100.00	0.86	0.00
bin.163	Bacteria	5449	104	58	72	30	2	0	0	0	32.18	3.45	50.00
bin.164	Bacteria	5449	104	58	49	46	9	0	0	0	53.70	6.82	0.00
bin.165	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
bin.166	Bacteria	5449	104	58	29	46	19	8	2	0	70.45	43.03	21.82
bin.167	Bacteria	5449	104	58	98	6	0	0	0	0	8.62	0.00	0.00
bin.168	Bacteria	5449	104	58	23	72	9	0	0	0	66.77	7.21	22.22
bin.169	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
bin.17	Bacteria	5449	104	58	14	87	3	0	0	0	78.74	3.45	0.00
bin.170	Bacteria	5449	104	58	103	1	0	0	0	0	1.72	0.00	0.00
bin.171	Bacteria	5449	104	58	45	55	3	1	0	0	58.11	6.03	0.00
bin.172	Bacteria	5449	104	58	9	89	6	0	0	0	90.40	3.92	66.67
bin.173	Bacteria	5449	104	58	18	86	0	0	0	0	80.30	0.00	0.00
bin.174	Bacteria	5449	104	58	100	4	0	0	0	0	6.90	0.00	0.00
bin.175	Bacteria	5449	104	58	20	70	11	3	0	0	78.27	13.82	5.00
bin.176	Bacteria	5449	104	58	24	73	7	0	0	0	87.79	8.62	71.43
bin.177	Bacteria	5449	104	58	23	77	4	0	0	0	74.06	5.33	0.00
bin.178	Bacteria	5449	104	58	7	91	6	0	0	0	90.23	4.78	33.33
bin.179	Bacteria	5449	104	58	2	96	6	0	0	0	96.55	4.08	66.67
bin.18	Bacteria	5449	104	58	0	103	1	0	0	0	100.00	1.72	0.00
bin.180	Bacteria	5449	104	58	18	82	4	0	0	0	82.45	2.19	50.00
bin.181	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
bin.182	Bacteria	5449	104	58	62	41	0	1	0	0	47.57	3.45	0.00
bin.183	Bacteria	5449	104	58	2	101	1	0	0	0	97.41	0.16	0.00
bin.184	Bacteria	5449	104	58	6	98	0	0	0	0	90.52	0.00	0.00
bin.185	Bacteria	5449	104	58	29	71	4	0	0	0	70.27	3.09	75.00
bin.186	Bacteria	5449	104	58	16	88	0	0	0	0	75.29	0.00	0.00
bin.187	Bacteria	5449	104	58	5	99	0	0	0	0	91.38	0.00	0.00
bin.188	Bacteria	5449	104	58	62	42	0	0	0	0	25.00	0.00	0.00
bin.189	Bacteria	5449	104	58	14	90	0	0	0	0	93.04	0.00	0.00
bin.19	Bacteria	5449	104	58	35	69	0	0	0	0	82.01	0.00	0.00
bin.190	Bacteria	5449	104	58	1	102	1	0	0	0	98.28	0.16	100.00
bin.191	Bacteria	5449	104	58	14	85	5	0	0	0	93.26	6.90	0.00
bin.192	Bacteria	5449	104	58	99	5	0	0	0	0	6.03	0.00	0.00
bin.193	Bacteria	5449	104	58	96	7	1	0	0	0	5.09	1.72	0.00
bin.194	Bacteria	5449	104	58	73	31	0	0	0	0	46.55	0.00	0.00
bin.195	Bacteria	5449	104	58	21	75	8	0	0	0	76.23	10.11	75.00
bin.196	Bacteria	5449	104	58	14	83	7	0	0	0	78.45	5.67	57.14
bin.197	Bacteria	5449	104	58	30	74	0	0	0	0	75.86	0.00	0.00
bin.198	Bacteria	5449	104	58	81	23	0	0	0	0	33.97	0.00	0.00
bin.199	Bacteria	5449	104	58	82	22	0	0	0	0	30.34	0.00	0.00
bin.2	Bacteria	5449	104	58	19	84	1	0	0	0	92.48	1.72	100.00
bin.20	Bacteria	5449	104	58	89	15	0	0	0	0	8.62	0.00	0.00
bin.200	Bacteria	5449	104	58	5	98	1	0	0	0	94.83	0.16	0.00
bin.201	Bacteria	5449	104	58	82	15	7	0	0	0	22.70	7.59	0.00
bin.202	Bacteria	5449	104	58	61	37	6	0	0	0	40.85	6.19	0.00
bin.203	Bacteria	5449	104	58	27	37	37	1	2	0	80.69	58.86	71.15
bin.204	Bacteria	5449	104	58	53	50	1	0	0	0	51.82	1.72	0.00
bin.205	Bacteria	5449	104	58	45	20	34	4	0	1	84.66	70.17	41.07
bin.206	Bacteria	5449	104	58	14	90	0	0	0	0	78.74	0.00	0.00
bin.207	Bacteria	5449	104	58	17	87	0	0	0	0	75.55	0.00	0.00
bin.208	Bacteria	5449	104	58	54	49	1	0	0	0	24.89	0.16	0.00
bin.209	Bacteria	5449	104	58	45	48	10	1	0	0	47.02	8.70	0.00
bin.21	Bacteria	5449	104	58	16	88	0	0	0	0	80.15	0.00	0.00
bin.210	Bacteria	5449	104	58	15	89	0	0	0	0	75.29	0.00	0.00
bin.211	Bacteria	5449	104	58	86	15	3	0	0	0	13.64	0.47	0.00
bin.212	Bacteria	5449	104	58	1	102	1	0	0	0	98.28	1.72	0.00
bin.213	Bacteria	5449	104	58	95	9	0	0	0	0	15.52	0.00	0.00
bin.214	Bacteria	5449	104	58	10	87	7	0	0	0	95.30	5.31	28.57
bin.215	Bacteria	5449	104	58	20	84	0	0	0	0	71.94	0.00	0.00
bin.216	Bacteria	5449	104	58	97	7	0	0	0	0	10.34	0.00	0.00
bin.217	Bacteria	5449	104	58	1	98	5	0	0	0	98.28	5.17	80.00
bin.218	Bacteria	5449	104	58	82	22	0	0	0	0	29.31	0.00	0.00
bin.219	Bacteria	5449	104	58	14	89	1	0	0	0	78.45	1.72	100.00
bin.22	Bacteria	5449	104	58	21	41	41	1	0	0	74.92	40.28	88.64
bin.220	Bacteria	5449	104	58	21	82	1	0	0	0	87.93	0.16	0.00
bin.221	Bacteria	5449	104	58	17	87	0	0	0	0	73.56	0.00	0.00
bin.222	Bacteria	5449	104	58	66	38	0	0	0	0	34.33	0.00	0.00
bin.223	Bacteria	5449	104	58	39	65	0	0	0	0	42.79	0.00	0.00
bin.224	Bacteria	5449	104	58	10	34	58	1	1	0	84.48	66.38	8.96
bin.225	Bacteria	5449	104	58	58	40	5	1	0	0	46.03	5.80	0.00
bin.226	Bacteria	5449	104	58	24	73	7	0	0	0	63.64	7.63	14.29
bin.227	Bacteria	5449	104	58	7	97	0	0	0	0	88.79	0.00	0.00
bin.228	Bacteria	5449	104	58	22	78	4	0	0	0	83.23	6.90	25.00
bin.229	Bacteria	5449	104	58	30	67	7	0	0	0	74.93	7.37	0.00
bin.23	Bacteria	5449	104	58	16	81	7	0	0	0	75.99	9.48	0.00
bin.230	Bacteria	5449	104	58	0	104	0	0	0	0	100.00	0.00	0.00
bin.231	Bacteria	5449	104	58	50	30	16	5	3	0	70.49	53.16	10.20
bin.232	Bacteria	5449	104	58	10	93	1	0	0	0	84.48	0.16	100.00
bin.233	Bacteria	5449	104	58	9	92	3	0	0	0	93.70	3.45	33.33
bin.234	Bacteria	5449	104	58	19	80	5	0	0	0	82.97	7.76	20.00
bin.235	Bacteria	5449	104	58	75	28	1	0	0	0	25.47	1.72	0.00
bin.236	Bacteria	5449	104	58	78	26	0	0	0	0	22.02	0.00	0.00
bin.237	Bacteria	5449	104	58	91	13	0	0	0	0	18.10	0.00	0.00
bin.238	Bacteria	5449	104	58	13	91	0	0	0	0	80.88	0.00	0.00
bin.239	Bacteria	5449	104	58	12	46	40	5	1	0	83.46	41.58	34.43
bin.24	Bacteria	5449	104	58	6	98	0	0	0	0	91.22	0.00	0.00
bin.240	Bacteria	5449	104	58	34	68	2	0	0	0	56.57	1.88	0.00
bin.241	Bacteria	5449	104	58	24	79	1	0	0	0	65.05	0.16	100.00
bin.242	Bacteria	5449	104	58	12	88	4	0	0	0	81.03	3.76	25.00
bin.243	Bacteria	5449	104	58	38	16	42	5	3	0	44.17	37.72	18.67
bin.244	Bacteria	5449	104	58	0	0	0	0	0	104	100.00	13721.29	0.60
bin.245	Bacteria	5449	104	58	2	101	1	0	0	0	98.12	1.72	0.00
bin.246	Bacteria	5449	104	58	75	27	1	1	0	0	25.71	2.59	25.00
bin.247	Bacteria	5449	104	58	16	68	17	3	0	0	79.99	29.66	15.38
bin.248	Bacteria	5449	104	58	15	84	5	0	0	0	77.43	3.76	20.00
bin.249	Bacteria	5449	104	58	34	67	3	0	0	0	82.93	2.74	33.33
bin.25	Bacteria	5449	104	58	0	76	22	6	0	0	100.00	38.24	72.50
bin.250	Bacteria	5449	104	58	49	53	2	0	0	0	30.38	1.02	0.00
bin.251	Bacteria	5449	104	58	46	40	13	5	0	0	53.41	14.97	0.00
bin.252	Bacteria	5449	104	58	84	20	0	0	0	0	24.61	0.00	0.00
bin.253	Bacteria	5449	104	58	16	84	4	0	0	0	75.71	6.03	0.00
bin.254	Bacteria	5449	104	58	17	87	0	0	0	0	75.55	0.00	0.00
bin.255	Bacteria	5449	104	58	1	101	2	0	0	0	99.14	3.45	0.00
bin.256	Bacteria	5449	104	58	14	90	0	0	0	0	80.30	0.00	0.00
bin.257	Bacteria	5449	104	58	15	88	1	0	0	0	77.43	1.72	0.00
bin.258	Bacteria	5449	104	58	10	94	0	0	0	0	85.19	0.00	0.00
bin.259	Bacteria	5449	104	58	10	94	0	0	0	0	82.76	0.00	0.00
bin.26	Bacteria	5449	104	58	20	84	0	0	0	0	70.38	0.00	0.00
bin.260	Bacteria	5449	104	58	6	97	0	1	0	0	91.38	1.72	100.00
bin.261	Bacteria	5449	104	58	94	10	0	0	0	0	12.76	0.00	0.00
bin.262	Bacteria	5449	104	58	18	14	32	34	5	1	75.39	118.89	25.86
bin.263	Bacteria	5449	104	58	18	81	5	0	0	0	75.02	2.35	0.00
bin.264	Bacteria	5449	104	58	39	57	8	0	0	0	72.54	10.34	0.00
bin.265	Bacteria	5449	104	58	8	96	0	0	0	0	87.77	0.00	0.00
bin.266	Bacteria	5449	104	58	9	95	0	0	0	0	84.48	0.00	0.00
bin.267	Bacteria	5449	104	58	92	12	0	0	0	0	20.69	0.00	0.00
bin.268	Bacteria	5449	104	58	93	11	0	0	0	0	3.29	0.00	0.00
bin.269	Bacteria	5449	104	58	72	30	2	0	0	0	27.96	1.72	0.00
bin.27	Bacteria	5449	104	58	46	39	16	3	0	0	35.16	10.52	0.00
bin.270	Bacteria	5449	104	58	29	75	0	0	0	0	68.86	0.00	0.00
bin.271	Bacteria	5449	104	58	25	77	2	0	0	0	75.44	0.69	100.00
bin.272	Bacteria	5449	104	58	88	15	1	0	0	0	22.99	1.72	100.00
bin.273	Bacteria	5449	104	58	96	8	0	0	0	0	1.25	0.00	0.00
bin.274	Bacteria	5449	104	58	17	86	1	0	0	0	76.67	1.72	100.00
bin.275	Bacteria	5449	104	58	20	80	4	0	0	0	77.80	5.17	100.00
bin.276	Bacteria	5449	104	58	85	19	0	0	0	0	25.31	0.00	0.00
bin.277	Bacteria	5449	104	58	14	87	3	0	0	0	77.59	4.31	66.67
bin.278	Bacteria	5449	104	58	13	91	0	0	0	0	83.31	0.00	0.00
bin.279	Bacteria	5449	104	58	4	52	44	3	1	0	93.97	58.55	0.00
bin.28	Bacteria	5449	104	58	32	65	7	0	0	0	63.30	9.64	85.71
bin.280	Bacteria	5449	104	58	60	44	0	0	0	0	62.93	0.00	0.00
bin.281	Bacteria	5449	104	58	8	2	3	3	18	70	88.22	315.10	12.06
bin.282	Bacteria	5449	104	58	0	9	42	23	25	5	100.00	195.77	60.13
bin.283	Bacteria	5449	104	58	50	53	1	0	0	0	78.61	1.72	0.00
bin.284	Bacteria	5449	104	58	12	92	0	0	0	0	80.17	0.00	0.00
bin.285	Bacteria	5449	104	58	11	93	0	0	0	0	82.76	0.00	0.00
bin.286	Bacteria	5449	104	58	16	88	0	0	0	0	77.43	0.00	0.00
bin.287	Bacteria	5449	104	58	1	102	1	0	0	0	98.28	1.72	0.00
bin.288	Bacteria	5449	104	58	57	41	5	1	0	0	42.06	7.76	0.00
bin.289	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
bin.29	Bacteria	5449	104	58	4	99	1	0	0	0	93.97	1.72	0.00
bin.290	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
bin.291	Bacteria	5449	104	58	7	97	0	0	0	0	91.38	0.00	0.00
bin.292	Bacteria	5449	104	58	43	59	2	0	0	0	43.18	0.69	0.00
bin.293	Bacteria	5449	104	58	18	78	8	0	0	0	75.29	4.58	75.00
bin.294	Bacteria	5449	104	58	98	6	0	0	0	0	10.34	0.00	0.00
bin.295	Bacteria	5449	104	58	41	62	1	0	0	0	41.07	1.72	100.00
bin.296	Bacteria	5449	104	58	99	5	0	0	0	0	6.90	0.00	0.00
bin.297	Bacteria	5449	104	58	42	58	4	0	0	0	68.10	5.17	25.00
bin.298	Bacteria	5449	104	58	57	42	5	0	0	0	33.86	4.47	0.00
bin.299	Bacteria	5449	104	58	33	60	10	1	0	0	62.93	11.19	61.54
bin.3	Bacteria	5449	104	58	5	21	48	23	6	1	91.38	99.83	25.15
bin.30	Bacteria	5449	104	58	19	85	0	0	0	0	74.84	0.00	0.00
bin.300	Bacteria	5449	104	58	17	5	80	2	0	0	73.98	71.39	82.56
bin.301	Bacteria	5449	104	58	23	16	27	24	11	3	95.41	171.14	75.00
bin.302	Bacteria	5449	104	58	0	22	65	15	2	0	100.00	97.59	47.54
bin.303	Bacteria	5449	104	58	65	30	8	1	0	0	55.17	15.52	36.36
bin.304	Bacteria	5449	104	58	42	53	9	0	0	0	58.45	5.25	33.33
bin.305	Bacteria	5449	104	58	42	31	25	5	1	0	66.47	35.42	23.91
bin.306	Bacteria	5449	104	58	21	79	4	0	0	0	72.65	5.17	0.00
bin.307	Bacteria	5449	104	58	16	63	16	9	0	0	82.13	39.50	69.77
bin.308	Bacteria	5449	104	58	4	17	36	22	11	14	94.83	155.80	9.88
bin.309	Bacteria	5449	104	58	64	32	7	1	0	0	42.99	7.97	30.00
bin.31	Bacteria	5449	104	58	18	85	1	0	0	0	86.36	0.86	0.00
bin.310	Bacteria	5449	104	58	55	46	3	0	0	0	63.71	5.17	0.00
bin.311	Bacteria	5449	104	58	13	60	31	0	0	0	80.02	14.81	3.23
bin.312	Bacteria	5449	104	58	41	61	2	0	0	0	60.30	1.88	50.00
bin.313	Bacteria	5449	104	58	4	99	1	0	0	0	93.10	1.72	100.00
bin.314	Bacteria	5449	104	58	77	26	1	0	0	0	20.53	0.16	0.00
bin.315	Bacteria	5449	104	58	11	11	54	27	1	0	86.76	112.59	43.26
bin.316	Bacteria	5449	104	58	14	90	0	0	0	0	79.31	0.00	0.00
bin.317	Bacteria	5449	104	58	6	96	2	0	0	0	97.49	1.72	50.00
bin.318	Bacteria	5449	104	58	0	38	32	22	8	4	100.00	165.75	54.84
bin.319	Bacteria	5449	104	58	44	55	5	0	0	0	73.53	3.62	0.00
bin.32	Bacteria	5449	104	58	11	92	1	0	0	0	93.73	0.86	100.00
bin.320	Bacteria	5449	104	58	87	17	0	0	0	0	19.81	0.00	0.00
bin.321	Bacteria	5449	104	58	0	34	54	14	2	0	100.00	102.16	44.44
bin.322	Bacteria	5449	104	58	3	59	35	6	0	1	94.83	53.53	35.29
bin.323	Bacteria	5449	104	58	10	31	59	2	2	0	92.32	70.74	1.30
bin.324	Bacteria	5449	104	58	101	3	0	0	0	0	5.17	0.00	0.00
bin.325	Bacteria	5449	104	58	91	13	0	0	0	0	17.41	0.00	0.00
bin.326	Bacteria	5449	104	58	50	44	10	0	0	0	51.04	8.76	60.00
bin.327	Bacteria	5449	104	58	34	53	17	0	0	0	63.95	18.42	23.53
bin.328	Bacteria	5449	104	58	58	45	1	0	0	0	29.12	0.16	0.00
bin.329	Bacteria	5449	104	58	19	84	1	0	0	0	87.93	1.72	0.00
bin.33	Bacteria	5449	104	58	101	3	0	0	0	0	5.17	0.00	0.00
bin.330	Bacteria	5449	104	58	2	101	1	0	0	0	96.55	0.16	100.00
bin.331	Bacteria	5449	104	58	57	45	2	0	0	0	39.91	0.31	100.00
bin.332	Bacteria	5449	104	58	93	11	0	0	0	0	4.70	0.00	0.00
bin.333	Bacteria	5449	104	58	13	70	13	8	0	0	82.89	19.46	29.73
bin.334	Bacteria	5449	104	58	22	49	29	4	0	0	74.03	38.63	2.44
bin.335	Bacteria	5449	104	58	32	68	4	0	0	0	57.68	1.33	100.00
bin.336	Bacteria	5449	104	58	56	24	14	10	0	0	67.57	55.17	25.00
bin.337	Bacteria	5449	104	58	4	99	1	0	0	0	95.53	0.16	0.00
bin.338	Bacteria	5449	104	58	20	43	34	7	0	0	70.38	53.69	7.27
bin.339	Bacteria	5449	104	58	29	23	30	21	0	1	59.01	49.63	39.81
bin.34	Bacteria	5449	104	58	20	84	0	0	0	0	71.24	0.00	0.00
bin.340	Bacteria	5449	104	58	5	84	15	0	0	0	96.08	13.40	40.00
bin.341	Bacteria	5449	104	58	13	78	9	4	0	0	87.41	4.94	9.52
bin.342	Bacteria	5449	104	58	1	59	44	0	0	0	99.66	23.35	93.18
bin.343	Bacteria	5449	104	58	8	88	7	1	0	0	88.79	7.52	20.00
bin.344	Bacteria	5449	104	58	17	21	63	3	0	0	85.40	66.51	45.83
bin.345	Bacteria	5449	104	58	53	51	0	0	0	0	71.55	0.00	0.00
bin.346	Bacteria	5449	104	58	14	86	3	1	0	0	86.83	4.66	16.67
bin.347	Bacteria	5449	104	58	25	77	2	0	0	0	84.59	2.07	0.00
bin.348	Bacteria	5449	104	58	22	82	0	0	0	0	71.55	0.00	0.00
bin.349	Bacteria	5449	104	58	59	43	2	0	0	0	29.77	0.50	0.00
bin.35	Bacteria	5449	104	58	39	43	17	5	0	0	80.96	35.69	46.88
bin.350	Bacteria	5449	104	58	0	104	0	0	0	0	100.00	0.00	0.00
bin.351	Bacteria	5449	104	58	17	72	15	0	0	0	72.41	13.24	60.00
bin.352	Bacteria	5449	104	58	19	71	11	3	0	0	80.38	23.43	20.00
bin.353	Bacteria	5449	104	58	18	83	3	0	0	0	77.25	3.45	33.33
bin.354	Bacteria	5449	104	58	39	44	16	5	0	0	75.52	37.07	38.71
bin.355	Bacteria	5449	104	58	23	65	14	2	0	0	65.52	21.50	50.00
bin.356	Bacteria	5449	104	58	74	23	7	0	0	0	27.19	5.80	0.00
bin.357	Bacteria	5449	104	58	25	75	4	0	0	0	80.00	5.75	25.00
bin.358	Bacteria	5449	104	58	14	85	5	0	0	0	77.87	6.90	100.00
bin.359	Bacteria	5449	104	58	19	85	0	0	0	0	73.41	0.00	0.00
bin.36	Bacteria	5449	104	58	45	58	1	0	0	0	36.41	0.16	0.00
bin.360	Bacteria	5449	104	58	16	87	1	0	0	0	79.15	0.86	100.00
bin.361	Bacteria	5449	104	58	20	64	20	0	0	0	74.11	8.54	65.00
bin.362	Bacteria	5449	104	58	95	8	1	0	0	0	1.41	0.16	0.00
bin.363	Bacteria	5449	104	58	0	101	3	0	0	0	100.00	5.17	33.33
bin.364	Bacteria	5449	104	58	64	40	0	0	0	0	28.19	0.00	0.00
bin.365	Bacteria	5449	104	58	44	52	8	0	0	0	41.75	5.99	50.00
bin.366	Bacteria	5449	104	58	8	93	3	0	0	0	87.93	2.04	0.00
bin.367	Bacteria	5449	104	58	0	104	0	0	0	0	100.00	0.00	0.00
bin.368	Bacteria	5449	104	58	37	67	0	0	0	0	52.76	0.00	0.00
bin.369	Bacteria	5449	104	58	53	49	1	1	0	0	44.63	5.17	0.00
bin.37	Bacteria	5449	104	58	36	54	13	1	0	0	70.30	16.55	18.75
bin.370	Bacteria	5449	104	58	77	24	2	1	0	0	33.03	0.63	20.00
bin.371	Bacteria	5449	104	58	43	61	0	0	0	0	78.37	0.00	0.00
bin.372	Bacteria	5449	104	58	24	77	3	0	0	0	66.07	4.02	100.00
bin.373	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
bin.374	Bacteria	5449	104	58	8	14	81	1	0	0	87.07	81.90	61.90
bin.375	Bacteria	5449	104	58	13	81	10	0	0	0	77.59	13.43	100.00
bin.376	Bacteria	5449	104	58	20	82	2	0	0	0	68.81	2.59	50.00
bin.377	Bacteria	5449	104	58	3	96	5	0	0	0	96.39	6.03	0.00
bin.378	Bacteria	5449	104	58	54	48	2	0	0	0	52.72	2.30	50.00
bin.379	Bacteria	5449	104	58	14	84	6	0	0	0	87.62	0.94	66.67
bin.38	Bacteria	5449	104	58	7	0	2	1	17	77	87.93	347.48	19.13
bin.380	Bacteria	5449	104	58	96	8	0	0	0	0	12.07	0.00	0.00
bin.381	Bacteria	5449	104	58	7	92	5	0	0	0	95.77	6.03	0.00
bin.382	Bacteria	5449	104	58	19	85	0	0	0	0	91.38	0.00	0.00
bin.383	Bacteria	5449	104	58	17	86	1	0	0	0	74.84	1.72	0.00
bin.384	Bacteria	5449	104	58	7	95	2	0	0	0	87.93	3.45	100.00
bin.385	Bacteria	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
bin.386	Bacteria	5449	104	58	43	60	1	0	0	0	70.98	0.86	100.00
bin.387	Bacteria	5449	104	58	28	75	1	0	0	0	65.20	1.72	0.00
bin.388	Bacteria	5449	104	58	31	64	9	0	0	0	77.16	7.19	44.44
bin.389	Bacteria	5449	104	58	8	95	1	0	0	0	87.77	1.72	100.00
bin.39	Bacteria	5449	104	58	7	5	3	53	25	11	89.94	209.10	13.04
bin.390	Bacteria	5449	104	58	14	76	13	1	0	0	80.72	21.55	50.00
bin.391	Bacteria	5449	104	58	27	70	7	0	0	0	65.75	5.64	57.14
bin.392	Bacteria	5449	104	58	49	1	6	14	13	21	31.08	93.51	7.12
bin.393	Bacteria	5449	104	58	13	89	2	0	0	0	83.46	0.69	0.00
bin.394	Bacteria	5449	104	58	103	1	0	0	0	0	1.72	0.00	0.00
bin.395	Bacteria	5449	104	58	5	99	0	0	0	0	92.24	0.00	0.00
bin.396	Bacteria	5449	104	58	10	89	5	0	0	0	86.49	3.92	60.00
